0 50 0 0
1 38 12 20
2 32 18 37
3 29 21 50
4 28 22 56
5 2 48 62
6 2 48 67
7 2 48 68
8 2 48 72
9 2 48 75
10 2 48 80
11 2 48 83
12 2 48 84
13 2 48 87
14 2 48 97
15 2 48 98
16 2 48 99
17 2 48 106
18 2 48 109
19 2 48 111
20 2 48 114
21 2 48 115
22 2 48 117
23 2 48 119
24 2 48 122
25 2 48 124
26 2 48 125
27 2 48 128
28 2 48 130
29 2 48 132
30 2 48 133
31 2 48 136
32 2 48 139
33 2 48 143
34 2 48 146
35 2 48 151
36 2 48 152
37 1 49 156
38 1 49 160
39 1 49 163
40 1 49 165
41 1 49 166
42 1 49 168
43 1 49 169
44 1 49 170
45 1 49 172
46 1 49 176
47 1 49 178
48 1 49 179
49 1 49 180
0 50 0 0
1 23 27 19
2 14 36 34
3 14 36 43
4 14 36 47
5 14 36 51
6 14 36 54
7 14 36 56
8 13 37 61
9 13 37 66
10 10 40 78
11 8 42 86
12 8 42 89
13 7 43 95
14 6 44 99
15 6 44 106
16 5 45 116
17 5 45 127
18 5 45 131
19 5 45 132
20 5 45 133
21 4 46 137
22 4 46 138
23 4 46 141
24 4 46 144
25 3 47 149
26 3 47 151
27 3 47 155
28 2 48 162
29 2 48 164
30 2 48 168
31 2 48 170
32 2 48 171
33 2 48 173
34 2 48 177
35 2 48 181
36 2 48 183
37 2 48 184
38 2 48 187
39 2 48 190
40 2 48 192
41 2 48 197
42 2 48 198
43 2 48 202
44 2 48 203
45 2 48 204
46 2 48 210
47 1 49 214
48 1 49 216
49 1 49 217
0 50 0 0
1 45 5 11
2 29 21 28
3 29 21 39
4 28 22 47
5 28 22 49
6 28 22 53
7 4 46 67
8 4 46 68
9 4 46 72
10 4 46 76
11 4 46 77
12 4 46 81
13 4 46 84
14 4 46 91
15 4 46 96
16 2 48 100
17 2 48 103
18 2 48 107
19 2 48 112
20 2 48 116
21 2 48 118
22 1 49 120
23 1 49 122
24 1 49 124
25 1 49 125
26 1 49 128
27 1 49 132
28 1 49 134
29 1 49 136
30 1 49 145
31 1 49 146
32 1 49 150
33 1 49 152
34 1 49 154
35 1 49 159
36 1 49 165
37 1 49 167
38 1 49 171
39 1 49 173
40 1 49 176
41 1 49 180
42 1 49 184
43 1 49 186
44 1 49 187
45 1 49 188
46 1 49 190
47 1 49 194
48 1 49 195
49 1 49 196
0 50 0 0
1 48 2 7
2 15 35 27
3 15 35 37
4 15 35 41
5 15 35 47
6 15 35 49
7 15 35 59
8 12 38 70
9 12 38 71
10 9 41 79
11 9 41 82
12 9 41 83
13 9 41 85
14 9 41 93
15 9 41 96
16 9 41 103
17 9 41 107
18 9 41 114
19 7 43 127
20 7 43 132
21 7 43 142
22 7 43 144
23 7 43 148
24 7 43 151
25 7 43 156
26 7 43 159
27 7 43 160
28 7 43 163
29 7 43 167
30 4 46 179
31 4 46 180
32 4 46 184
33 3 47 188
34 3 47 190
35 3 47 194
36 3 47 198
37 2 48 201
38 2 48 207
39 2 48 210
40 2 48 212
41 2 48 214
42 2 48 216
43 2 48 217
44 2 48 220
45 2 48 221
46 1 49 226
47 1 49 228
48 1 49 232
49 1 49 236
0 50 0 0
1 29 21 15
2 29 21 31
3 19 31 46
4 15 35 52
5 15 35 53
6 12 38 64
7 12 38 66
8 12 38 71
9 12 38 74
10 12 38 76
11 11 39 80
12 11 39 81
13 10 40 84
14 9 41 86
15 9 41 90
16 9 41 91
17 8 42 94
18 7 43 99
19 7 43 100
20 7 43 101
21 7 43 104
22 6 44 108
23 6 44 111
24 6 44 114
25 6 44 116
26 6 44 120
27 6 44 123
28 6 44 124
29 6 44 126
30 6 44 127
31 6 44 128
32 6 44 131
33 6 44 132
34 6 44 133
35 6 44 136
36 2 48 144
37 2 48 145
38 2 48 146
39 2 48 147
40 2 48 148
41 2 48 152
42 2 48 155
43 2 48 158
44 2 48 160
45 2 48 163
46 2 48 167
47 2 48 170
48 2 48 172
49 1 49 176
0 50 0 0
1 50 0 6
2 39 11 28
3 28 22 44
4 23 27 55
5 22 28 57
6 22 28 59
7 22 28 61
8 22 28 63
9 22 28 65
10 19 31 70
11 18 32 72
12 18 32 81
13 16 34 89
14 15 35 94
15 15 35 96
16 15 35 102
17 15 35 104
18 13 37 115
19 12 38 121
20 10 40 127
21 9 41 132
22 9 41 133
23 8 42 138
24 8 42 140
25 8 42 141
26 8 42 146
27 3 47 152
28 3 47 156
29 2 48 160
30 2 48 162
31 2 48 165
32 2 48 166
33 2 48 169
34 2 48 172
35 2 48 175
36 2 48 179
37 2 48 183
38 2 48 185
39 2 48 186
40 2 48 187
41 2 48 192
42 2 48 194
43 2 48 197
44 1 49 200
45 1 49 202
46 1 49 204
47 1 49 205
48 1 49 208
49 1 49 209
0 50 0 0
1 2 48 13
2 2 48 22
3 2 48 23
4 2 48 31
5 2 48 42
6 2 48 50
7 2 48 56
8 2 48 62
9 2 48 64
10 2 48 69
11 2 48 76
12 2 48 77
13 1 49 79
14 1 49 88
15 1 49 91
16 1 49 94
17 1 49 97
18 1 49 102
19 1 49 107
20 1 49 108
21 1 49 109
22 1 49 123
23 1 49 126
24 1 49 128
25 1 49 132
26 1 49 136
27 1 49 137
28 1 49 141
29 1 49 142
30 1 49 145
31 1 49 146
32 1 49 152
33 1 49 154
34 1 49 157
35 1 49 159
36 1 49 161
37 1 49 162
38 1 49 163
39 1 49 165
40 1 49 166
41 1 49 169
42 1 49 171
43 1 49 174
44 1 49 176
45 1 49 178
46 1 49 180
47 1 49 183
48 1 49 185
49 1 49 189
0 50 0 0
1 24 26 23
2 17 33 31
3 17 33 34
4 15 35 46
5 15 35 47
6 15 35 48
7 15 35 51
8 15 35 53
9 15 35 55
10 15 35 57
11 15 35 63
12 13 37 69
13 13 37 77
14 13 37 84
15 13 37 87
16 13 37 88
17 13 37 89
18 11 39 96
19 11 39 99
20 10 40 101
21 10 40 104
22 9 41 109
23 8 42 111
24 8 42 113
25 8 42 117
26 8 42 118
27 8 42 119
28 2 48 125
29 2 48 130
30 2 48 133
31 2 48 135
32 1 49 139
33 1 49 140
34 1 49 141
35 1 49 142
36 1 49 147
37 1 49 151
38 1 49 152
39 1 49 153
40 1 49 158
41 1 49 160
42 1 49 162
43 1 49 165
44 1 49 167
45 1 49 170
46 1 49 171
47 1 49 174
48 1 49 175
49 1 49 176
0 50 0 0
1 49 1 6
2 43 7 21
3 41 9 26
4 35 15 43
5 32 18 47
6 30 20 54
7 29 21 58
8 29 21 60
9 25 25 70
10 25 25 71
11 10 40 81
12 10 40 83
13 8 42 89
14 8 42 90
15 8 42 91
16 8 42 94
17 6 44 100
18 1 49 105
19 1 49 109
20 1 49 114
21 1 49 115
22 1 49 117
23 1 49 119
24 1 49 122
25 1 49 126
26 1 49 128
27 1 49 131
28 1 49 136
29 1 49 140
30 1 49 142
31 1 49 149
32 1 49 152
33 1 49 154
34 1 49 155
35 1 49 158
36 1 49 161
37 1 49 163
38 1 49 164
39 1 49 167
40 1 49 169
41 1 49 171
42 1 49 173
43 1 49 178
44 1 49 180
45 1 49 185
46 1 49 186
47 1 49 187
48 1 49 191
49 1 49 192
0 50 0 0
1 39 11 14
2 21 29 29
3 21 29 34
4 21 29 39
5 21 29 47
6 21 29 51
7 21 29 53
8 19 31 61
9 16 34 70
10 13 37 79
11 12 38 84
12 12 38 88
13 12 38 89
14 12 38 93
15 11 39 103
16 11 39 109
17 10 40 115
18 5 45 119
19 5 45 126
20 5 45 128
21 5 45 132
22 5 45 133
23 5 45 137
24 5 45 138
25 5 45 142
26 5 45 146
27 5 45 148
28 5 45 153
29 5 45 154
30 5 45 157
31 4 46 160
32 4 46 164
33 3 47 167
34 3 47 172
35 3 47 173
