0 15 0
1 14 1
2 13 2
3 1 14
4 2 13
5 2 13
6 4 11
7 1 14
8 3 12
9 1 14
10 3 12
11 1 14
12 2 13
13 1 14
14 1 14
0 15 0
1 14 1
2 11 4
3 6 9
4 3 12
5 1 14
6 6 9
7 1 14
8 1 14
9 4 11
10 2 13
11 1 14
12 1 14
13 1 14
14 1 14
0 15 0
1 14 1
2 12 3
3 11 4
4 7 8
5 5 10
6 1 14
7 1 14
8 2 13
9 1 14
10 2 13
11 1 14
12 2 13
13 2 13
14 1 14
0 15 0
1 13 2
2 5 10
3 8 7
4 1 14
5 6 9
6 8 7
7 5 10
8 2 13
9 3 12
10 1 14
11 1 14
12 1 14
13 1 14
14 1 14
0 15 0
1 12 3
2 13 2
3 7 8
4 5 10
5 3 12
6 7 8
7 1 14
8 3 12
9 1 14
10 1 14
11 1 14
12 1 14
13 1 14
14 1 14
0 15 0
1 11 4
2 12 3
3 9 6
4 7 8
5 9 6
6 4 11
7 1 14
8 1 14
9 5 10
10 2 13
11 1 14
12 1 14
13 1 14
14 1 14
0 15 0
1 14 1
2 11 4
3 11 4
4 5 10
5 2 13
6 2 13
7 6 9
8 2 13
9 1 14
10 1 14
11 2 13
12 1 14
13 2 13
14 1 14
0 15 0
1 6 9
2 1 14
3 4 11
4 7 8
5 8 7
6 2 13
7 3 12
8 1 14
9 1 14
10 5 10
11 3 12
12 1 14
13 1 14
14 1 14
0 15 0
1 1 14
2 10 5
3 11 4
4 7 8
5 4 11
6 5 10
7 1 14
8 1 14
9 2 13
10 1 14
11 1 14
12 1 14
13 1 14
14 1 14
0 15 0
1 13 2
2 9 6
3 11 4
4 3 12
5 8 7
6 5 10
7 2 13
8 2 13
9 1 14
10 2 13
11 1 14
12 2 13
13 1 14
14 1 14
