0 10 0 0
1 4 6 5
2 4 6 8
3 4 6 12
4 4 6 14
5 4 6 15
6 2 8 18
7 2 8 20
8 1 9 22
9 1 9 23
0 10 0 0
1 1 9 3
2 1 9 8
3 1 9 9
4 1 9 10
5 1 9 13
6 1 9 16
7 1 9 18
8 1 9 19
9 1 9 21
0 10 0 0
1 8 2 3
2 8 2 4
3 2 8 12
4 2 8 13
5 2 8 14
6 2 8 16
7 2 8 18
8 2 8 21
9 1 9 26
0 10 0 0
1 3 7 8
2 3 7 10
3 1 9 14
4 1 9 16
5 1 9 18
6 1 9 19
7 1 9 20
8 1 9 21
9 1 9 22
0 10 0 0
1 3 7 8
2 1 9 12
3 1 9 13
4 1 9 16
5 1 9 17
6 1 9 18
7 1 9 19
8 1 9 21
9 1 9 22
0 10 0 0
1 10 0 2
2 8 2 7
3 7 3 10
4 2 8 14
5 2 8 19
6 1 9 22
7 1 9 23
8 1 9 26
9 1 9 28
0 10 0 0
1 10 0 2
2 10 0 5
3 2 8 14
4 2 8 15
5 2 8 16
6 2 8 18
7 1 9 20
8 1 9 22
9 1 9 24
0 10 0 0
1 8 2 6
2 6 4 11
3 6 4 14
4 4 6 20
5 3 7 25
6 1 9 31
7 1 9 32
8 1 9 33
9 1 9 34
0 10 0 0
1 3 7 5
2 3 7 10
3 3 7 12
4 3 7 14
5 3 7 19
6 2 8 21
7 2 8 22
8 2 8 23
9 1 9 25
0 10 0 0
1 8 2 3
2 7 3 7
3 4 6 13
4 4 6 17
5 4 6 20
6 4 6 21
7 3 7 26
8 2 8 32
9 1 9 36
