0 20 0
1 16 4
2 12 8
3 2 18
4 14 6
5 1 19
6 2 18
7 4 16
8 1 19
9 9 11
10 1 19
11 2 18
12 4 16
13 2 18
14 4 16
15 3 17
16 4 16
17 1 19
18 2 18
19 1 19
0 20 0
1 19 1
2 17 3
3 16 4
4 9 11
5 11 9
6 6 14
7 1 19
8 8 12
9 5 15
10 3 17
11 2 18
12 2 18
13 1 19
14 2 18
15 3 17
16 1 19
17 1 19
18 1 19
19 1 19
0 20 0
1 15 5
2 17 3
3 12 8
4 15 5
5 13 7
6 10 10
7 5 15
8 11 9
9 1 19
10 2 18
11 1 19
12 4 16
13 6 14
14 1 19
15 1 19
16 1 19
17 1 19
18 1 19
19 1 19
0 20 0
1 19 1
2 18 2
3 16 4
4 1 19
5 10 10
6 10 10
7 4 16
8 5 15
9 3 17
10 2 18
11 4 16
12 2 18
13 4 16
14 2 18
15 1 19
16 2 18
17 1 19
18 1 19
19 1 19
0 20 0
1 15 5
2 17 3
3 14 6
4 16 4
5 8 12
6 4 16
7 4 16
8 7 13
9 4 16
10 1 19
11 4 16
12 2 18
13 2 18
14 1 19
15 2 18
16 2 18
17 1 19
18 1 19
19 1 19
0 20 0
1 19 1
2 18 2
3 5 15
4 11 9
5 15 5
6 8 12
7 8 12
8 7 13
9 2 18
10 9 11
11 3 17
12 7 13
13 1 19
14 3 17
15 1 19
16 2 18
17 2 18
18 1 19
19 1 19
0 20 0
1 19 1
2 17 3
3 16 4
4 3 17
5 13 7
6 2 18
7 8 12
8 2 18
9 4 16
10 3 17
11 3 17
12 1 19
13 7 13
14 1 19
15 3 17
16 1 19
17 2 18
18 2 18
19 1 19
0 20 0
1 19 1
2 18 2
3 11 9
4 15 5
5 11 9
6 3 17
7 1 19
8 10 10
9 2 18
10 10 10
11 1 19
12 2 18
13 3 17
14 1 19
15 3 17
16 1 19
17 1 19
18 1 19
19 1 19
0 20 0
1 19 1
2 18 2
3 17 3
4 14 6
5 15 5
6 14 6
7 13 7
8 2 18
9 4 16
10 2 18
11 4 16
12 3 17
13 6 14
14 1 19
15 2 18
16 2 18
17 1 19
18 1 19
19 1 19
0 20 0
1 19 1
2 12 8
3 17 3
4 9 11
5 11 9
6 6 14
7 3 17
8 6 14
9 4 16
10 7 13
11 1 19
12 2 18
13 1 19
14 2 18
15 1 19
16 1 19
17 1 19
18 1 19
19 1 19
