0 100 0 0
1 98 2 17
2 96 4 34
3 1 99 57
4 1 99 64
5 1 99 94
6 1 99 96
7 1 99 108
8 1 99 126
9 1 99 129
10 1 99 139
11 1 99 145
12 1 99 152
13 1 99 157
14 1 99 159
15 1 99 170
16 1 99 175
17 1 99 176
18 1 99 183
19 1 99 184
20 1 99 199
21 1 99 205
22 1 99 211
23 1 99 213
24 1 99 217
25 1 99 223
26 1 99 229
27 1 99 234
28 1 99 243
29 1 99 249
30 1 99 250
31 1 99 256
32 1 99 266
33 1 99 269
34 1 99 272
35 1 99 275
36 1 99 276
37 1 99 279
38 1 99 284
39 1 99 287
40 1 99 289
41 1 99 294
42 1 99 295
43 1 99 296
44 1 99 301
45 1 99 302
46 1 99 303
47 1 99 307
48 1 99 308
49 1 99 312
50 1 99 315
51 1 99 318
52 1 99 325
53 1 99 333
54 1 99 339
55 1 99 342
56 1 99 346
57 1 99 349
58 1 99 351
59 1 99 352
60 1 99 357
61 1 99 363
62 1 99 366
63 1 99 371
64 1 99 372
65 1 99 373
66 1 99 375
67 1 99 380
68 1 99 382
69 1 99 385
70 1 99 387
71 1 99 390
72 1 99 393
73 1 99 395
74 1 99 397
75 1 99 401
76 1 99 404
77 1 99 405
78 1 99 407
79 1 99 410
80 1 99 415
81 1 99 417
82 1 99 418
83 1 99 421
84 1 99 424
85 1 99 428
86 1 99 434
87 1 99 439
88 1 99 440
89 1 99 442
90 1 99 443
91 1 99 445
92 1 99 448
93 1 99 451
94 1 99 453
95 1 99 457
96 1 99 458
97 1 99 459
98 1 99 461
99 1 99 463
0 100 0 0
1 100 0 1
2 94 6 21
3 85 15 60
4 85 15 61
5 84 16 67
6 84 16 68
7 80 20 89
8 77 23 98
9 76 24 103
10 73 27 108
11 70 30 118
12 70 30 119
13 9 91 134
14 9 91 140
15 8 92 144
16 8 92 154
17 8 92 155
18 8 92 161
19 8 92 164
20 8 92 169
21 8 92 173
22 8 92 178
23 8 92 181
24 7 93 190
25 1 99 199
26 1 99 212
27 1 99 213
28 1 99 217
29 1 99 219
30 1 99 224
31 1 99 225
32 1 99 226
33 1 99 228
34 1 99 231
35 1 99 232
36 1 99 233
37 1 99 236
38 1 99 239
39 1 99 244
40 1 99 245
41 1 99 251
42 1 99 261
43 1 99 266
44 1 99 270
45 1 99 273
46 1 99 276
47 1 99 284
48 1 99 286
49 1 99 287
50 1 99 289
51 1 99 296
52 1 99 301
53 1 99 302
54 1 99 306
55 1 99 308
56 1 99 312
57 1 99 315
58 1 99 319
59 1 99 322
60 1 99 325
61 1 99 328
62 1 99 330
63 1 99 333
64 1 99 336
65 1 99 338
66 1 99 340
67 1 99 346
68 1 99 348
69 1 99 350
70 1 99 351
71 1 99 352
72 1 99 354
73 1 99 356
74 1 99 358
75 1 99 361
76 1 99 364
77 1 99 366
78 1 99 367
79 1 99 368
80 1 99 370
81 1 99 374
82 1 99 375
83 1 99 378
84 1 99 383
85 1 99 386
86 1 99 388
87 1 99 389
88 1 99 392
89 1 99 393
90 1 99 394
91 1 99 396
92 1 99 398
93 1 99 401
94 1 99 403
95 1 99 405
96 1 99 407
97 1 99 408
98 1 99 410
99 1 99 412
0 100 0 0
1 70 30 22
2 59 41 30
3 59 41 34
4 59 41 42
5 59 41 43
6 59 41 47
7 43 57 64
8 36 64 76
9 25 75 102
10 20 80 119
11 20 80 127
12 20 80 129
13 20 80 132
14 20 80 134
15 20 80 137
16 17 83 146
17 17 83 147
18 17 83 150
19 17 83 152
20 17 83 160
21 17 83 172
22 17 83 177
23 17 83 182
24 17 83 184
25 17 83 186
26 17 83 192
27 17 83 200
28 17 83 202
29 17 83 203
30 17 83 206
31 17 83 209
32 16 84 212
33 16 84 214
34 16 84 215
35 1 99 222
36 1 99 236
37 1 99 238
38 1 99 240
39 1 99 245
40 1 99 250
41 1 99 255
42 1 99 258
43 1 99 263
44 1 99 266
45 1 99 268
46 1 99 269
47 1 99 274
48 1 99 281
49 1 99 285
50 1 99 286
51 1 99 292
52 1 99 295
53 1 99 301
54 1 99 303
55 1 99 304
56 1 99 310
57 1 99 314
58 1 99 320
59 1 99 327
60 1 99 333
61 1 99 335
62 1 99 338
63 1 99 342
64 1 99 347
65 1 99 349
66 1 99 353
67 1 99 356
68 1 99 359
69 1 99 362
70 1 99 367
71 1 99 368
72 1 99 371
73 1 99 374
74 1 99 377
75 1 99 378
76 1 99 380
77 1 99 383
78 1 99 385
79 1 99 386
80 1 99 387
81 1 99 388
82 1 99 389
83 1 99 392
84 1 99 393
85 1 99 395
86 1 99 397
87 1 99 398
88 1 99 399
89 1 99 402
90 1 99 407
91 1 99 409
92 1 99 410
93 1 99 411
94 1 99 413
95 1 99 415
96 1 99 418
97 1 99 419
98 1 99 420
99 1 99 421
