0 100 0 0
1 67 33 19
2 49 51 47
3 49 51 49
4 49 51 53
5 36 64 74
6 36 64 82
7 30 70 100
8 25 75 108
9 25 75 114
10 23 77 121
11 23 77 124
12 23 77 125
13 20 80 131
14 20 80 138
15 18 82 141
16 17 83 144
17 17 83 153
18 17 83 154
19 17 83 168
20 17 83 172
21 17 83 186
22 17 83 193
23 17 83 194
24 17 83 197
25 17 83 206
26 16 84 208
27 15 85 210
28 15 85 213
29 1 99 227
30 1 99 231
31 1 99 235
32 1 99 243
33 1 99 246
34 1 99 249
35 1 99 255
36 1 99 260
37 1 99 265
38 1 99 271
39 1 99 272
40 1 99 273
41 1 99 275
42 1 99 277
43 1 99 278
44 1 99 280
45 1 99 285
46 1 99 286
47 1 99 287
48 1 99 290
49 1 99 291
50 1 99 295
51 1 99 297
52 1 99 299
53 1 99 302
54 1 99 304
55 1 99 305
56 1 99 308
57 1 99 313
58 1 99 314
59 1 99 318
60 1 99 320
61 1 99 322
62 1 99 324
63 1 99 327
64 1 99 329
65 1 99 330
66 1 99 334
67 1 99 336
68 1 99 337
69 1 99 341
70 1 99 344
71 1 99 346
72 1 99 348
73 1 99 350
74 1 99 353
75 1 99 355
76 1 99 357
77 1 99 360
78 1 99 361
79 1 99 364
80 1 99 367
81 1 99 371
82 1 99 374
83 1 99 375
84 1 99 377
85 1 99 378
86 1 99 380
87 1 99 383
88 1 99 389
89 1 99 390
90 1 99 394
91 1 99 395
92 1 99 399
93 1 99 403
94 1 99 404
95 1 99 406
96 1 99 408
97 1 99 409
98 1 99 411
99 1 99 412
0 100 0 0
1 99 1 5
2 92 8 26
3 81 19 52
4 71 29 77
5 63 37 98
6 60 40 112
7 58 42 125
8 55 45 138
9 17 83 157
10 17 83 159
11 17 83 168
12 3 97 178
13 3 97 179
14 3 97 181
15 3 97 185
16 3 97 190
17 3 97 191
18 3 97 193
19 3 97 201
20 3 97 214
21 3 97 218
22 3 97 223
23 3 97 224
24 3 97 228
25 3 97 237
26 3 97 238
27 3 97 240
28 3 97 242
29 3 97 253
30 3 97 255
31 3 97 259
32 3 97 261
33 3 97 265
34 3 97 273
35 3 97 277
36 3 97 282
37 3 97 288
38 3 97 293
39 3 97 295
40 3 97 299
41 3 97 303
42 3 97 305
43 3 97 308
44 3 97 310
45 3 97 315
46 3 97 319
47 3 97 320
48 3 97 322
49 3 97 326
50 3 97 335
51 3 97 337
52 3 97 341
53 3 97 346
54 3 97 347
55 3 97 353
56 3 97 356
57 3 97 357
58 3 97 358
59 3 97 361
60 3 97 364
61 3 97 365
62 3 97 367
63 3 97 368
64 3 97 371
65 3 97 373
66 3 97 374
67 1 99 379
68 1 99 381
69 1 99 383
70 1 99 385
71 1 99 386
72 1 99 389
73 1 99 391
74 1 99 394
75 1 99 397
76 1 99 398
77 1 99 399
78 1 99 404
79 1 99 406
80 1 99 409
81 1 99 411
82 1 99 415
83 1 99 416
84 1 99 421
85 1 99 422
86 1 99 427
87 1 99 431
88 1 99 434
89 1 99 436
90 1 99 439
91 1 99 441
92 1 99 444
93 1 99 447
94 1 99 448
95 1 99 453
96 1 99 455
97 1 99 456
98 1 99 459
99 1 99 461
0 100 0 0
1 98 2 18
2 4 96 30
3 4 96 43
4 4 96 49
5 4 96 58
6 4 96 68
7 4 96 79
8 4 96 82
9 4 96 94
10 4 96 100
11 4 96 103
12 4 96 111
13 4 96 115
14 4 96 126
15 4 96 130
16 4 96 132
17 3 97 135
18 3 97 147
19 3 97 151
20 3 97 165
21 3 97 166
22 3 97 169
23 3 97 175
24 3 97 178
25 3 97 191
26 3 97 206
27 3 97 212
28 3 97 218
29 3 97 225
30 3 97 234
31 3 97 236
32 3 97 240
33 3 97 245
34 3 97 251
35 3 97 257
36 3 97 262
37 3 97 266
38 3 97 273
39 3 97 278
40 3 97 280
41 3 97 281
42 3 97 286
43 3 97 287
44 3 97 289
45 3 97 291
46 3 97 294
47 3 97 295
48 3 97 299
49 3 97 304
50 3 97 308
51 3 97 311
52 3 97 313
53 3 97 315
54 3 97 318
55 3 97 320
56 3 97 321
57 3 97 324
58 3 97 325
59 3 97 326
60 3 97 329
61 3 97 332
62 3 97 333
63 3 97 342
64 3 97 348
65 3 97 352
66 3 97 353
67 3 97 354
68 3 97 356
69 3 97 357
70 3 97 360
71 3 97 364
72 3 97 366
73 3 97 368
74 3 97 369
75 3 97 372
76 3 97 374
77 3 97 376
78 3 97 377
79 3 97 378
80 3 97 381
81 3 97 382
82 3 97 383
83 3 97 389
84 3 97 391
85 3 97 392
86 3 97 394
87 3 97 397
88 3 97 399
89 3 97 402
90 3 97 404
91 2 98 407
92 2 98 412
93 2 98 415
94 2 98 417
95 2 98 419
96 2 98 423
97 2 98 427
98 1 99 433
99 1 99 438
