0 50 0 0
1 9 41 14
2 9 41 18
3 9 41 29
4 9 41 44
5 9 41 45
6 9 41 46
7 9 41 51
8 9 41 57
9 4 46 69
10 4 46 70
11 4 46 71
12 4 46 75
13 4 46 84
14 4 46 87
15 4 46 92
16 4 46 96
17 2 48 101
18 2 48 104
19 2 48 106
20 2 48 108
21 2 48 112
22 2 48 113
23 2 48 116
24 2 48 117
25 2 48 120
26 2 48 122
27 2 48 124
28 2 48 130
29 2 48 132
30 2 48 138
31 2 48 139
32 1 49 143
33 1 49 145
34 1 49 147
35 1 49 148
36 1 49 151
37 1 49 152
38 1 49 153
39 1 49 155
40 1 49 160
41 1 49 162
42 1 49 164
43 1 49 165
44 1 49 167
45 1 49 169
46 1 49 171
47 1 49 173
48 1 49 175
49 1 49 176
0 50 0 0
1 3 47 13
2 3 47 20
3 3 47 30
4 3 47 36
5 3 47 41
6 3 47 43
7 3 47 55
8 3 47 58
9 3 47 65
10 3 47 66
11 3 47 74
12 3 47 79
13 3 47 85
14 3 47 86
15 3 47 88
16 3 47 90
17 3 47 91
18 3 47 94
19 3 47 98
20 3 47 101
21 3 47 106
22 3 47 109
23 3 47 115
24 2 48 117
25 2 48 122
26 1 49 127
27 1 49 135
28 1 49 138
29 1 49 139
30 1 49 140
31 1 49 144
32 1 49 146
33 1 49 150
34 1 49 154
35 1 49 156
36 1 49 160
37 1 49 161
38 1 49 166
39 1 49 170
40 1 49 171
41 1 49 173
42 1 49 175
43 1 49 176
44 1 49 178
45 1 49 180
46 1 49 181
47 1 49 183
48 1 49 184
49 1 49 187
0 50 0 0
1 41 9 24
2 6 44 38
3 5 45 42
4 5 45 48
5 5 45 49
6 5 45 51
7 4 46 54
8 4 46 56
9 4 46 60
10 4 46 61
11 4 46 66
12 4 46 74
13 4 46 75
14 4 46 77
15 4 46 84
16 4 46 87
17 4 46 92
18 4 46 95
19 4 46 96
20 4 46 103
21 4 46 104
22 4 46 108
23 4 46 113
24 4 46 114
25 4 46 116
26 4 46 119
27 2 48 125
28 2 48 127
29 2 48 128
30 2 48 134
31 2 48 139
32 2 48 140
33 2 48 145
34 2 48 153
35 2 48 156
36 2 48 157
37 2 48 158
38 2 48 161
39 2 48 163
40 1 49 165
41 1 49 167
42 1 49 169
43 1 49 170
44 1 49 171
45 1 49 173
46 1 49 174
47 1 49 176
48 1 49 178
49 1 49 181
0 50 0 0
1 1 49 25
2 1 49 27
3 1 49 28
4 1 49 32
5 1 49 36
6 1 49 43
7 1 49 51
8 1 49 62
9 1 49 68
10 1 49 70
11 1 49 75
12 1 49 81
13 1 49 82
14 1 49 89
15 1 49 101
16 1 49 103
17 1 49 108
18 1 49 110
19 1 49 116
20 1 49 118
21 1 49 123
22 1 49 127
23 1 49 131
24 1 49 133
25 1 49 137
26 1 49 143
27 1 49 145
28 1 49 148
29 1 49 152
30 1 49 155
31 1 49 156
32 1 49 157
33 1 49 158
34 1 49 162
35 1 49 163
36 1 49 164
37 1 49 165
38 1 49 167
39 1 49 170
40 1 49 172
41 1 49 173
42 1 49 174
43 1 49 175
44 1 49 176
45 1 49 178
46 1 49 179
47 1 49 184
48 1 49 187
49 1 49 189
0 50 0 0
1 48 2 13
2 2 48 38
3 2 48 40
4 2 48 47
5 2 48 53
6 2 48 60
7 2 48 67
8 2 48 71
9 2 48 75
10 2 48 76
11 2 48 88
12 2 48 94
13 2 48 96
14 2 48 97
15 2 48 100
16 2 48 101
17 2 48 103
18 2 48 104
19 2 48 110
20 2 48 118
21 2 48 119
22 2 48 120
23 2 48 123
24 2 48 125
25 2 48 129
26 2 48 134
27 2 48 141
28 2 48 144
29 2 48 145
30 2 48 148
31 2 48 149
32 2 48 150
33 2 48 154
34 2 48 159
35 2 48 161
36 2 48 164
37 2 48 167
38 2 48 169
39 2 48 170
40 2 48 174
41 1 49 178
42 1 49 179
43 1 49 184
44 1 49 185
45 1 49 187
46 1 49 191
47 1 49 195
48 1 49 197
49 1 49 198
0 50 0 0
1 50 0 1
2 11 39 21
3 11 39 36
4 11 39 43
5 5 45 54
6 5 45 65
7 5 45 69
8 5 45 73
9 5 45 79
10 3 47 84
11 3 47 85
12 3 47 86
13 3 47 90
14 3 47 95
15 3 47 97
16 3 47 104
17 3 47 106
18 3 47 110
19 3 47 112
20 3 47 113
21 3 47 116
22 3 47 117
23 3 47 120
24 3 47 122
25 3 47 127
26 3 47 128
27 3 47 133
28 3 47 134
29 3 47 141
30 3 47 143
31 3 47 146
32 3 47 148
33 3 47 152
34 3 47 158
35 3 47 163
36 3 47 166
37 3 47 172
38 3 47 174
39 3 47 176
40 3 47 178
41 3 47 183
42 3 47 184
43 3 47 188
44 3 47 192
45 1 49 199
46 1 49 200
47 1 49 202
48 1 49 207
49 1 49 208
0 50 0 0
1 50 0 8
2 1 49 25
3 1 49 33
4 1 49 37
5 1 49 41
6 1 49 47
7 1 49 57
8 1 49 68
9 1 49 69
10 1 49 70
11 1 49 78
12 1 49 81
13 1 49 87
14 1 49 92
15 1 49 98
16 1 49 105
17 1 49 111
18 1 49 118
19 1 49 119
20 1 49 121
21 1 49 127
22 1 49 132
23 1 49 133
24 1 49 137
25 1 49 140
26 1 49 142
27 1 49 146
28 1 49 149
29 1 49 156
30 1 49 158
31 1 49 160
32 1 49 163
33 1 49 165
34 1 49 167
35 1 49 169
36 1 49 172
37 1 49 173
38 1 49 175
39 1 49 179
40 1 49 181
41 1 49 183
42 1 49 186
43 1 49 187
44 1 49 190
45 1 49 192
46 1 49 194
47 1 49 196
48 1 49 198
49 1 49 199
0 50 0 0
1 46 4 7
2 44 6 15
3 39 11 22
4 27 23 31
5 24 26 37
6 24 26 38
7 24 26 50
8 24 26 52
9 22 28 56
10 22 28 58
11 22 28 60
12 22 28 67
13 20 30 74
14 1 49 80
15 1 49 83
16 1 49 88
17 1 49 91
18 1 49 95
19 1 49 102
20 1 49 106
21 1 49 107
22 1 49 111
23 1 49 116
24 1 49 117
25 1 49 118
26 1 49 122
27 1 49 125
28 1 49 130
29 1 49 135
30 1 49 138
31 1 49 139
32 1 49 149
33 1 49 152
34 1 49 154
35 1 49 158
36 1 49 161
37 1 49 162
38 1 49 166
39 1 49 167
40 1 49 169
41 1 49 170
42 1 49 172
43 1 49 173
44 1 49 174
45 1 49 175
46 1 49 181
47 1 49 182
48 1 49 184
49 1 49 185
0 50 0 0
1 22 28 13
2 22 28 28
3 22 28 32
4 22 28 38
5 22 28 40
6 20 30 50
7 20 30 53
8 20 30 62
9 20 30 65
10 20 30 66
11 20 30 67
12 20 30 68
13 16 34 76
14 16 34 81
15 16 34 83
16 15 35 90
17 14 36 100
18 14 36 102
19 14 36 105
20 13 37 117
21 13 37 121
22 7 43 126
23 7 43 127
24 7 43 131
25 7 43 135
26 7 43 140
27 3 47 148
28 3 47 154
29 3 47 155
30 3 47 158
31 3 47 162
32 3 47 164
33 3 47 166
34 3 47 170
35 3 47 171
36 3 47 174
37 3 47 175
38 2 48 179
