0 100 0
1 98 2
2 97 3
3 83 17
4 81 19
5 78 22
6 78 22
7 75 25
8 73 27
9 71 29
10 70 30
11 69 31
12 67 33
13 67 33
14 66 34
15 64 36
16 64 36
17 63 37
18 62 38
19 58 42
20 57 43
21 57 43
22 57 43
23 56 44
24 55 45
25 25 75
26 25 75
27 25 75
28 23 77
29 23 77
30 23 77
31 22 78
32 22 78
33 15 85
34 15 85
35 15 85
36 15 85
37 15 85
38 14 86
39 14 86
40 14 86
41 14 86
42 1 99
43 1 99
44 1 99
45 1 99
46 1 99
47 1 99
48 1 99
49 1 99
50 1 99
51 1 99
52 1 99
53 1 99
54 1 99
55 1 99
56 1 99
57 1 99
58 1 99
59 1 99
60 1 99
61 1 99
62 1 99
63 1 99
64 1 99
65 1 99
66 1 99
67 1 99
68 1 99
69 1 99
70 1 99
71 1 99
72 1 99
73 1 99
74 1 99
75 1 99
76 1 99
77 1 99
78 1 99
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 99 1
2 98 2
3 97 3
4 95 5
5 68 32
6 66 34
7 64 36
8 10 90
9 10 90
10 10 90
11 10 90
12 10 90
13 10 90
14 10 90
15 10 90
16 10 90
17 10 90
18 10 90
19 10 90
20 10 90
21 10 90
22 10 90
23 10 90
24 10 90
25 10 90
26 10 90
27 7 93
28 7 93
29 7 93
30 7 93
31 7 93
32 7 93
33 7 93
34 7 93
35 6 94
36 6 94
37 6 94
38 6 94
39 6 94
40 6 94
41 6 94
42 6 94
43 6 94
44 6 94
45 6 94
46 6 94
47 6 94
48 6 94
49 6 94
50 6 94
51 6 94
52 6 94
53 6 94
54 6 94
55 6 94
56 6 94
57 6 94
58 6 94
59 6 94
60 6 94
61 6 94
62 5 95
63 5 95
64 5 95
65 5 95
66 5 95
67 1 99
68 1 99
69 1 99
70 1 99
71 1 99
72 1 99
73 1 99
74 1 99
75 1 99
76 1 99
77 1 99
78 1 99
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 96 4
2 91 9
3 87 13
4 86 14
5 81 19
6 80 20
7 34 66
8 34 66
9 28 72
10 28 72
11 28 72
12 28 72
13 28 72
14 28 72
15 28 72
16 26 74
17 26 74
18 23 77
19 23 77
20 23 77
21 23 77
22 23 77
23 23 77
24 23 77
25 22 78
26 22 78
27 21 79
28 20 80
29 19 81
30 19 81
31 19 81
32 19 81
33 19 81
34 19 81
35 17 83
36 17 83
37 17 83
38 17 83
39 14 86
40 14 86
41 13 87
42 13 87
43 13 87
44 13 87
45 13 87
46 5 95
47 2 98
48 2 98
49 2 98
50 2 98
51 2 98
52 2 98
53 2 98
54 2 98
55 2 98
56 2 98
57 2 98
58 2 98
59 2 98
60 2 98
61 2 98
62 2 98
63 2 98
64 2 98
65 2 98
66 2 98
67 2 98
68 2 98
69 2 98
70 2 98
71 2 98
72 2 98
73 2 98
74 2 98
75 2 98
76 2 98
77 2 98
78 1 99
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 96 4
2 94 6
3 91 9
4 89 11
5 88 12
6 87 13
7 86 14
8 82 18
9 78 22
10 32 68
11 28 72
12 28 72
13 28 72
14 28 72
15 28 72
16 17 83
17 17 83
18 17 83
19 17 83
20 17 83
21 17 83
22 17 83
23 17 83
24 17 83
25 17 83
26 17 83
27 17 83
28 17 83
29 16 84
30 15 85
31 13 87
32 13 87
33 12 88
34 12 88
35 5 95
36 5 95
37 5 95
38 5 95
39 5 95
40 5 95
41 5 95
42 5 95
43 5 95
44 5 95
45 5 95
46 5 95
47 5 95
48 5 95
49 5 95
50 5 95
51 5 95
52 5 95
53 5 95
54 5 95
55 5 95
56 1 99
57 1 99
58 1 99
59 1 99
60 1 99
61 1 99
62 1 99
63 1 99
64 1 99
65 1 99
66 1 99
67 1 99
68 1 99
69 1 99
70 1 99
71 1 99
72 1 99
73 1 99
74 1 99
75 1 99
76 1 99
77 1 99
78 1 99
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 99 1
2 39 61
3 38 62
4 37 63
5 37 63
6 37 63
7 36 64
8 36 64
9 35 65
10 34 66
11 33 67
12 32 68
13 32 68
14 32 68
15 32 68
16 31 69
17 31 69
18 31 69
19 31 69
20 30 70
21 28 72
22 28 72
23 28 72
24 28 72
25 27 73
26 27 73
27 27 73
28 27 73
29 26 74
30 26 74
31 26 74
32 16 84
33 16 84
34 16 84
35 16 84
36 15 85
37 15 85
38 14 86
39 14 86
40 14 86
41 14 86
42 14 86
43 14 86
44 14 86
45 14 86
46 14 86
47 14 86
48 14 86
49 14 86
50 14 86
51 12 88
52 11 89
53 11 89
54 11 89
55 11 89
56 11 89
57 11 89
58 8 92
59 8 92
60 8 92
61 8 92
62 6 94
63 6 94
64 1 99
65 1 99
66 1 99
67 1 99
68 1 99
69 1 99
70 1 99
71 1 99
72 1 99
73 1 99
74 1 99
75 1 99
76 1 99
77 1 99
78 1 99
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 97 3
2 96 4
3 91 9
4 90 10
5 87 13
6 78 22
7 72 28
8 71 29
9 71 29
10 70 30
11 70 30
12 69 31
13 66 34
14 63 37
15 63 37
16 62 38
17 60 40
18 56 44
19 35 65
20 35 65
21 35 65
22 35 65
23 33 67
24 33 67
25 33 67
26 33 67
27 30 70
28 29 71
29 27 73
30 9 91
31 8 92
32 8 92
33 3 97
34 3 97
35 3 97
36 3 97
37 3 97
38 3 97
39 3 97
40 3 97
41 3 97
42 3 97
43 3 97
44 3 97
45 3 97
46 3 97
47 3 97
48 3 97
49 3 97
50 2 98
51 2 98
52 2 98
53 2 98
54 2 98
55 2 98
56 2 98
57 2 98
58 2 98
59 2 98
60 2 98
61 2 98
62 2 98
63 2 98
64 2 98
65 2 98
66 2 98
67 2 98
68 2 98
69 2 98
70 2 98
71 2 98
72 2 98
73 2 98
74 2 98
75 2 98
76 2 98
77 2 98
78 2 98
79 2 98
80 2 98
81 2 98
82 2 98
83 2 98
84 2 98
85 2 98
86 2 98
87 2 98
88 2 98
89 2 98
90 2 98
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 97 3
2 94 6
3 93 7
4 92 8
5 89 11
6 84 16
7 82 18
8 81 19
9 80 20
10 78 22
11 77 23
12 76 24
13 73 27
14 72 28
15 71 29
16 70 30
17 69 31
18 68 32
19 68 32
20 68 32
21 67 33
22 66 34
23 65 35
24 64 36
25 63 37
26 62 38
27 61 39
28 60 40
29 58 42
30 57 43
31 56 44
32 34 66
33 34 66
34 19 81
35 19 81
36 19 81
37 19 81
38 19 81
39 18 82
40 18 82
41 18 82
42 18 82
43 18 82
44 18 82
45 18 82
46 18 82
47 18 82
48 17 83
49 17 83
50 4 96
51 4 96
52 3 97
53 3 97
54 3 97
55 2 98
56 2 98
57 2 98
58 2 98
59 2 98
60 1 99
61 1 99
62 1 99
63 1 99
64 1 99
65 1 99
66 1 99
67 1 99
68 1 99
69 1 99
70 1 99
71 1 99
72 1 99
73 1 99
74 1 99
75 1 99
76 1 99
77 1 99
78 1 99
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 99 1
2 96 4
3 91 9
4 87 13
5 86 14
6 85 15
7 84 16
8 83 17
9 81 19
10 78 22
11 77 23
12 75 25
13 74 26
14 70 30
15 69 31
16 68 32
17 68 32
18 68 32
19 64 36
20 64 36
21 63 37
22 62 38
23 61 39
24 60 40
25 59 41
26 57 43
27 56 44
28 54 46
29 52 48
30 51 49
31 48 52
32 47 53
33 47 53
34 47 53
35 46 54
36 46 54
37 42 58
38 40 60
39 38 62
40 37 63
41 19 81
42 18 82
43 17 83
44 17 83
45 17 83
46 17 83
47 17 83
48 17 83
49 17 83
50 8 92
51 8 92
52 8 92
53 7 93
54 7 93
55 7 93
56 7 93
57 7 93
58 7 93
59 7 93
60 7 93
61 7 93
62 7 93
63 7 93
64 7 93
65 7 93
66 7 93
67 7 93
68 7 93
69 7 93
70 7 93
71 7 93
72 7 93
73 7 93
74 7 93
75 7 93
76 7 93
77 6 94
78 6 94
79 6 94
80 6 94
81 5 95
82 5 95
83 5 95
84 5 95
85 5 95
86 5 95
87 5 95
88 5 95
89 5 95
90 5 95
91 2 98
92 2 98
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 99 1
2 97 3
3 96 4
4 94 6
5 92 8
6 91 9
7 90 10
8 89 11
9 88 12
10 87 13
11 86 14
12 85 15
13 69 31
14 68 32
15 67 33
16 66 34
17 65 35
18 64 36
19 62 38
20 61 39
21 60 40
22 10 90
23 10 90
24 10 90
25 10 90
26 10 90
27 10 90
28 10 90
29 10 90
30 10 90
31 10 90
32 10 90
33 10 90
34 10 90
35 10 90
36 10 90
37 10 90
38 10 90
39 10 90
40 2 98
41 2 98
42 2 98
43 2 98
44 2 98
45 2 98
46 2 98
47 2 98
48 2 98
49 2 98
50 2 98
51 2 98
52 2 98
53 2 98
54 2 98
55 2 98
56 2 98
57 2 98
58 2 98
59 2 98
60 2 98
61 2 98
62 2 98
63 2 98
64 2 98
65 2 98
66 2 98
67 2 98
68 2 98
69 2 98
70 2 98
71 2 98
72 2 98
73 2 98
74 2 98
75 2 98
76 2 98
77 2 98
78 2 98
79 1 99
80 1 99
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
0 100 0
1 91 9
2 84 16
3 82 18
4 81 19
5 78 22
6 78 22
7 77 23
8 77 23
9 74 26
10 73 27
11 72 28
12 70 30
13 60 40
14 60 40
15 59 41
16 57 43
17 54 46
18 52 48
19 52 48
20 50 50
21 49 51
22 46 54
23 46 54
24 44 56
25 44 56
26 42 58
27 42 58
28 42 58
29 41 59
30 39 61
31 36 64
32 36 64
33 35 65
34 34 66
35 34 66
36 33 67
37 33 67
38 32 68
39 32 68
40 31 69
41 31 69
42 30 70
43 28 72
44 26 74
45 21 79
46 14 86
47 14 86
48 14 86
49 6 94
50 6 94
51 6 94
52 6 94
53 5 95
54 5 95
55 5 95
56 5 95
57 5 95
58 5 95
59 5 95
60 5 95
61 5 95
62 4 96
63 4 96
64 4 96
65 4 96
66 4 96
67 4 96
68 4 96
69 4 96
70 4 96
71 4 96
72 4 96
73 4 96
74 4 96
75 4 96
76 4 96
77 4 96
78 4 96
79 4 96
80 4 96
81 1 99
82 1 99
83 1 99
84 1 99
85 1 99
86 1 99
87 1 99
88 1 99
89 1 99
90 1 99
91 1 99
92 1 99
93 1 99
94 1 99
95 1 99
96 1 99
97 1 99
98 1 99
99 1 99
