0 50 0
1 50 0
2 39 11
3 33 17
4 31 19
5 8 42
6 8 42
7 8 42
8 8 42
9 8 42
10 8 42
11 8 42
12 7 43
13 7 43
14 7 43
15 7 43
16 7 43
17 5 45
18 5 45
19 5 45
20 5 45
21 5 45
22 5 45
23 5 45
24 5 45
25 5 45
26 5 45
27 5 45
28 5 45
29 5 45
30 5 45
31 3 47
32 3 47
33 2 48
34 2 48
35 2 48
36 2 48
37 2 48
38 2 48
39 2 48
40 2 48
41 2 48
42 2 48
43 2 48
44 2 48
45 2 48
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 46 4
2 39 11
3 38 12
4 36 14
5 36 14
6 35 15
7 34 16
8 12 38
9 12 38
10 12 38
11 12 38
12 12 38
13 12 38
14 12 38
15 12 38
16 12 38
17 12 38
18 12 38
19 12 38
20 12 38
21 12 38
22 11 39
23 11 39
24 11 39
25 11 39
26 11 39
27 9 41
28 9 41
29 8 42
30 8 42
31 8 42
32 8 42
33 2 48
34 2 48
35 2 48
36 2 48
37 2 48
38 2 48
39 2 48
40 2 48
41 2 48
42 2 48
43 2 48
44 2 48
45 2 48
46 2 48
47 2 48
48 2 48
49 1 49
0 50 0
1 43 7
2 42 8
3 42 8
4 40 10
5 37 13
6 34 16
7 33 17
8 32 18
9 24 26
10 24 26
11 22 28
12 22 28
13 21 29
14 8 42
15 8 42
16 8 42
17 8 42
18 8 42
19 7 43
20 6 44
21 4 46
22 4 46
23 4 46
24 4 46
25 4 46
26 4 46
27 4 46
28 4 46
29 3 47
30 2 48
31 2 48
32 2 48
33 2 48
34 2 48
35 2 48
36 2 48
37 2 48
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 50 0
2 49 1
3 24 26
4 24 26
5 22 28
6 22 28
7 19 31
8 19 31
9 18 32
10 13 37
11 12 38
12 12 38
13 12 38
14 11 39
15 11 39
16 11 39
17 11 39
18 11 39
19 3 47
20 3 47
21 3 47
22 3 47
23 3 47
24 3 47
25 3 47
26 3 47
27 3 47
28 2 48
29 2 48
30 2 48
31 2 48
32 2 48
33 2 48
34 2 48
35 2 48
36 2 48
37 2 48
38 2 48
39 2 48
40 2 48
41 2 48
42 2 48
43 2 48
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 47 3
2 46 4
3 45 5
4 44 6
5 42 8
6 41 9
7 40 10
8 39 11
9 39 11
10 38 12
11 37 13
12 34 16
13 32 18
14 31 19
15 29 21
16 15 35
17 15 35
18 14 36
19 11 39
20 10 40
21 7 43
22 7 43
23 7 43
24 7 43
25 7 43
26 7 43
27 7 43
28 1 49
29 1 49
30 1 49
31 1 49
32 1 49
33 1 49
34 1 49
35 1 49
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 47 3
2 47 3
3 45 5
4 45 5
5 43 7
6 18 32
7 18 32
8 18 32
9 18 32
10 18 32
11 18 32
12 18 32
13 18 32
14 18 32
15 18 32
16 17 33
17 17 33
18 17 33
19 17 33
20 10 40
21 10 40
22 10 40
23 9 41
24 9 41
25 9 41
26 7 43
27 7 43
28 7 43
29 7 43
30 7 43
31 7 43
32 7 43
33 5 45
34 5 45
35 3 47
36 3 47
37 3 47
38 3 47
39 3 47
40 3 47
41 3 47
42 3 47
43 2 48
44 2 48
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 48 2
2 47 3
3 47 3
4 40 10
5 36 14
6 36 14
7 33 17
8 30 20
9 11 39
10 11 39
11 11 39
12 9 41
13 9 41
14 9 41
15 8 42
16 8 42
17 8 42
18 6 44
19 6 44
20 6 44
21 6 44
22 6 44
23 3 47
24 3 47
25 3 47
26 3 47
27 3 47
28 3 47
29 3 47
30 2 48
31 2 48
32 2 48
33 2 48
34 2 48
35 1 49
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 46 4
2 45 5
3 41 9
4 41 9
5 41 9
6 39 11
7 38 12
8 37 13
9 36 14
10 36 14
11 33 17
12 29 21
13 28 22
14 26 24
15 22 28
16 20 30
17 15 35
18 15 35
19 15 35
20 14 36
21 14 36
22 10 40
23 10 40
24 10 40
25 10 40
26 10 40
27 10 40
28 8 42
29 8 42
30 8 42
31 8 42
32 2 48
33 2 48
34 2 48
35 2 48
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 47 3
2 46 4
3 45 5
4 40 10
5 38 12
6 38 12
7 31 19
8 11 39
9 11 39
10 11 39
11 11 39
12 7 43
13 7 43
14 7 43
15 7 43
16 7 43
17 7 43
18 7 43
19 7 43
20 7 43
21 6 44
22 6 44
23 1 49
24 1 49
25 1 49
26 1 49
27 1 49
28 1 49
29 1 49
30 1 49
31 1 49
32 1 49
33 1 49
34 1 49
35 1 49
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 49 1
2 46 4
3 42 8
4 39 11
5 3 47
6 3 47
7 3 47
8 3 47
9 3 47
10 3 47
11 3 47
12 3 47
13 3 47
14 3 47
15 3 47
16 3 47
17 3 47
18 3 47
19 3 47
20 3 47
21 3 47
22 3 47
23 3 47
24 3 47
25 3 47
26 3 47
27 3 47
28 3 47
29 3 47
30 2 48
31 2 48
32 2 48
33 2 48
34 2 48
35 2 48
36 2 48
37 2 48
38 2 48
39 2 48
40 2 48
41 2 48
42 2 48
43 2 48
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 48 2
2 45 5
3 43 7
4 42 8
5 40 10
6 39 11
7 38 12
8 33 17
9 29 21
10 22 28
11 22 28
12 20 30
13 19 31
14 19 31
15 19 31
16 5 45
17 5 45
18 1 49
19 1 49
20 1 49
21 1 49
22 1 49
23 1 49
24 1 49
25 1 49
26 1 49
27 1 49
28 1 49
29 1 49
30 1 49
31 1 49
32 1 49
33 1 49
34 1 49
35 1 49
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 49 1
2 49 1
3 49 1
4 46 4
5 45 5
6 45 5
7 44 6
8 33 17
9 33 17
10 31 19
11 24 26
12 24 26
13 11 39
14 11 39
15 11 39
16 11 39
17 11 39
18 11 39
19 8 42
20 8 42
21 8 42
22 8 42
23 6 44
24 5 45
25 5 45
26 5 45
27 5 45
28 5 45
29 5 45
30 5 45
31 5 45
32 5 45
33 5 45
34 4 46
35 4 46
36 4 46
37 4 46
38 4 46
39 4 46
40 4 46
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 41 9
2 34 16
3 18 32
4 18 32
5 18 32
6 18 32
7 16 34
8 16 34
9 16 34
10 16 34
11 16 34
12 16 34
13 13 37
14 13 37
15 13 37
16 13 37
17 13 37
18 13 37
19 11 39
20 9 41
21 8 42
22 8 42
23 8 42
24 2 48
25 2 48
26 2 48
27 2 48
28 2 48
29 2 48
30 2 48
31 2 48
32 2 48
33 2 48
34 2 48
35 2 48
36 2 48
37 2 48
38 2 48
39 2 48
40 2 48
41 2 48
42 2 48
43 2 48
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 49 1
2 49 1
3 41 9
4 41 9
5 38 12
6 36 14
7 32 18
8 31 19
9 26 24
10 20 30
11 20 30
12 20 30
13 18 32
14 18 32
15 15 35
16 15 35
17 12 38
18 11 39
19 10 40
20 10 40
21 10 40
22 10 40
23 10 40
24 8 42
25 8 42
26 8 42
27 8 42
28 8 42
29 8 42
30 8 42
31 6 44
32 3 47
33 3 47
34 3 47
35 3 47
36 3 47
37 3 47
38 3 47
39 3 47
40 3 47
41 3 47
42 2 48
43 2 48
44 2 48
45 2 48
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 41 9
2 41 9
3 41 9
4 2 48
5 2 48
6 2 48
7 2 48
8 2 48
9 2 48
10 2 48
11 2 48
12 2 48
13 2 48
14 2 48
15 2 48
16 2 48
17 2 48
18 2 48
19 2 48
20 2 48
21 2 48
22 2 48
23 2 48
24 2 48
25 2 48
26 2 48
27 2 48
28 2 48
29 2 48
30 2 48
31 2 48
32 2 48
33 2 48
34 2 48
35 2 48
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 38 12
2 36 14
3 19 31
4 19 31
5 19 31
6 16 34
7 16 34
8 16 34
9 16 34
10 16 34
11 16 34
12 16 34
13 12 38
14 12 38
15 12 38
16 12 38
17 12 38
18 11 39
19 11 39
20 9 41
21 8 42
22 8 42
23 8 42
24 8 42
25 8 42
26 8 42
27 8 42
28 8 42
29 6 44
30 6 44
31 6 44
32 6 44
33 6 44
34 6 44
35 5 45
36 5 45
37 4 46
38 4 46
39 4 46
40 4 46
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 48 2
2 47 3
3 46 4
4 45 5
5 44 6
6 43 7
7 34 16
8 34 16
9 33 17
10 32 18
11 31 19
12 28 22
13 28 22
14 28 22
15 28 22
16 27 23
17 27 23
18 27 23
19 14 36
20 8 42
21 8 42
22 8 42
23 8 42
24 8 42
25 8 42
26 6 44
27 6 44
28 1 49
29 1 49
30 1 49
31 1 49
32 1 49
33 1 49
34 1 49
35 1 49
36 1 49
37 1 49
38 1 49
39 1 49
40 1 49
41 1 49
42 1 49
43 1 49
44 1 49
45 1 49
46 1 49
47 1 49
48 1 49
49 1 49
0 50 0
1 49 1
2 30 20
3 29 21
4 29 21
5 29 21
6 28 22
7 28 22
8 28 22
9 28 22
10 27 23
11 23 27
12 20 30
13 20 30
14 19 31
15 19 31
16 16 34
