0 10 0
0 10 0
0 10 0
0 10 0
0 10 0
0 10 0
0 10 0
0 10 0
0 10 0
0 10 0
1 9 1
1 4 6
1 9 1
1 9 1
1 8 2
1 9 1
1 9 1
1 5 5
1 9 1
1 8 2
2 2 8
2 8 2
2 3 7
2 8 2
2 4 6
2 8 2
2 2 8
2 8 2
2 4 6
2 5 5
3 3 7
3 3 7
3 3 7
3 7 3
3 7 3
3 7 3
3 7 3
3 3 7
3 6 4
3 3 7
4 4 6
4 4 6
4 4 6
4 4 6
4 3 7
4 2 8
4 2 8
4 2 8
4 5 5
4 3 7
5 2 8
5 4 6
5 2 8
5 3 7
5 4 6
5 4 6
5 3 7
5 3 7
5 4 6
5 2 8
6 2 8
6 3 7
6 2 8
6 1 9
6 3 7
6 4 6
6 3 7
6 1 9
6 3 7
6 2 8
7 2 8
7 2 8
7 1 9
7 2 8
7 1 9
7 1 9
7 2 8
7 1 9
7 1 9
7 2 8
8 1 9
8 1 9
8 2 8
8 2 8
8 2 8
8 1 9
8 1 9
8 1 9
8 1 9
8 1 9
9 1 9
9 1 9
9 1 9
9 1 9
9 1 9
9 1 9
9 1 9
9 1 9
9 1 9
9 1 9
